dNB_M5_M1,dNB_M4_M1,dNB_nonclimate_matched_M1,dNB_climate_M5_matched,dAUC_M5_M1
0.021865145854364165,0.013445867893307234,0.013404239819334196,0.00846090603502997,0.049608763909504194
0.01804303934603832,0.012517850987344287,0.010390505736938033,0.007652533609100287,0.03155408991043507
0.016222850739100292,0.009947169005816742,0.009552270665457108,0.006670580073643184,0.035490127182532194
0.02974737494672411,0.015072261614165666,0.014578247898020147,0.015169127048703962,0.06755016211584619
0.017188636460873652,0.006995250930560942,0.012097291746887423,0.005091344713986229,0.04116804382376571
0.016258056158305556,0.013677926396130885,0.009694378771685469,0.006563677386620087,0.033721307059601635
0.02355774817506681,0.01248666293404882,0.01566643073705115,0.00789131743801566,0.035753505297063004
0.01908812638288601,0.009664438763226979,0.015224643745629207,0.0038634826372568043,0.039582463232966436
0.01914952338492243,0.015126425068467009,0.011039636541196912,0.008109886843725517,0.04267369687121081
0.013975274514320846,0.010421123067978683,0.007393512576650163,0.006581761937670683,0.048566738379064334
0.021902828354441295,0.0154146928340477,0.011687237493689079,0.010215590860752216,0.03640500619760645
0.021779840878911355,0.012666129453290792,0.013596794879070256,0.008183045999841099,0.03354208063320141
0.014221168802310863,0.010253208757023263,0.009681822510501814,0.004539346291809049,0.04055999291077572
0.015925875583344656,0.009039010466222658,0.009333514566625872,0.006592361016718784,0.04134846399600178
0.016182549119528905,0.013555291319857304,0.011143196874469186,0.0050393522450597195,0.03520541338900196
0.019808678188256462,0.016172506738544506,0.009037577295069016,0.010771100893187446,0.05480170862991429
0.019342652058934623,0.01038372281288788,0.011765340817097486,0.007577311241837137,0.0570315054250512
0.018441938178780287,0.012343358395989934,0.011622807017543868,0.006819131161236419,0.03664554497679251
0.02161359511631744,0.01797204610271763,0.010853937351215037,0.010759657765102404,0.0426938969709606
0.015566861568835938,0.010207955913780237,0.00800581452111565,0.007561047047720287,0.0431148939226107
0.01717915403493575,0.009507310936501034,0.010249747365381812,0.006929406669553939,0.03474557394637978
0.017752179106595906,0.012229016120066688,0.009556136387827763,0.008196042718768143,0.03423026744944557
0.017547481420313787,0.012111202862647968,0.010918432883750856,0.0066290485365629315,0.028372072717491204
0.01820075594880169,0.015043810669186558,0.012230478481230184,0.005970277467571505,0.033437246974221235
0.020000449448302204,0.01624755612485676,0.011371042045888735,0.00862940740241347,0.03692858443443292
0.022108989355838382,0.01566614813635306,0.013424627331855371,0.008684362023983011,0.05341294489560178
0.01698224130089962,0.013255243863210364,0.00791986955508972,0.0090623717458099,0.03615655486921976
0.016194417465478672,0.009744098644482946,0.008551159157130228,0.007643258308348444,0.03821414137125956
0.01959519393597292,0.011266372527561158,0.012982823965809215,0.006612369970163706,0.03250930988659917
0.015556375096389213,0.010415618958214579,0.006671807422804876,0.008884567673584337,0.04298046729909122
0.015459838029466932,0.012847060354080148,0.009182666767853093,0.00627717126161384,0.03314820549178221
0.017680943871605043,0.011565312940497424,0.011620808683973888,0.006060135187631155,0.033598082928911754
0.01921992831083741,0.011721284448557162,0.013199740472467691,0.006020187838369717,0.028361368364160366
0.017060353056052302,0.010938374274523543,0.012452412037697314,0.0046079410183549885,0.0418584360173182
