setting,spatial_unit_id,department_id,predictor_week,target_week,outcome,full_model_probability,no_climate_probability,prediction_state
Colombia,COL.24.5_2,24.0,2020-07-05,,1,0.4926514807438663,0.4478912812656129,recal
Colombia,COL.24.5_2,24.0,2020-07-12,,1,0.5979659658150839,0.5584747435938727,recal
Colombia,COL.24.5_2,24.0,2020-07-19,,0,0.4805058936424531,0.4430165203410467,recal
Colombia,COL.24.5_2,24.0,2020-07-26,,0,0.5711158175444965,0.535911257648237,recal
Colombia,COL.24.5_2,24.0,2020-08-02,,0,0.512284223029123,0.4945789480967277,recal
Colombia,COL.24.5_2,24.0,2020-08-09,,0,0.4927408853605208,0.5242690668737775,recal
Colombia,COL.24.5_2,24.0,2020-08-16,,0,0.4174838148706176,0.447580590483177,recal
Colombia,COL.24.5_2,24.0,2020-08-23,,0,0.3589247733755584,0.3709845117697095,recal
Colombia,COL.24.5_2,24.0,2020-09-06,,0,0.2098790063709987,0.2692598296203822,recal
Colombia,COL.24.5_2,24.0,2020-09-13,,1,0.3216457441454032,0.3756161049018708,recal
Colombia,COL.24.5_2,24.0,2020-09-20,,1,0.2710759010379904,0.3175673683024991,recal
Colombia,COL.24.5_2,24.0,2020-10-18,,1,0.5164547842885746,0.5522124418472597,recal
Colombia,COL.24.5_2,24.0,2020-11-01,,1,0.6741399972860129,0.6701446239068762,recal
Colombia,COL.24.5_2,24.0,2020-11-08,,1,0.6439760413872736,0.6421683017980833,recal
Colombia,COL.24.5_2,24.0,2020-11-15,,1,0.6916330631114463,0.6763759291616414,recal
Colombia,COL.24.5_2,24.0,2020-11-22,,1,0.6265410815517163,0.5917729005914408,recal
Colombia,COL.24.5_2,24.0,2020-11-29,,1,0.6487374294110334,0.5888272977104503,recal
Colombia,COL.24.5_2,24.0,2020-12-06,,1,0.6606804123450494,0.5990315229966554,recal
Colombia,COL.24.5_2,24.0,2020-12-13,,0,0.682323841082127,0.6095859063592569,recal
Colombia,COL.24.5_2,24.0,2020-12-20,,0,0.6892517210369299,0.6157874183370521,recal
Colombia,COL.24.5_2,24.0,2020-12-27,,0,0.6073797871330499,0.5416409014762756,recal
Colombia,COL.24.5_2,24.0,2021-01-03,,1,0.5949051609852736,0.5109336029693193,recal
Colombia,COL.24.5_2,24.0,2021-01-10,,0,0.486281954014855,0.4372959554764737,recal
Colombia,COL.24.5_2,24.0,2021-01-17,,0,0.4437248540828035,0.3954092984992199,recal
Colombia,COL.24.5_2,24.0,2021-01-24,,0,0.3692923313711588,0.3353927492660989,recal
Colombia,COL.24.5_2,24.0,2021-01-31,,0,0.5311891430464938,0.4653244105086234,recal
Colombia,COL.24.5_2,24.0,2021-02-07,,0,0.424630338534094,0.3980912754687764,recal
Colombia,COL.24.5_2,24.0,2021-02-14,,0,0.3917605418177172,0.3814645306625995,recal
Colombia,COL.24.5_2,24.0,2021-02-21,,0,0.5112377872942001,0.4896686587492997,recal
Colombia,COL.24.5_2,24.0,2021-02-28,,0,0.4439565334077361,0.4223445768797707,recal
Colombia,COL.24.5_2,24.0,2021-03-07,,0,0.6047125307986935,0.545763549795098,recal
Colombia,COL.24.5_2,24.0,2021-03-14,,0,0.5674477749018699,0.5193639478885348,recal
Colombia,COL.24.5_2,24.0,2021-03-21,,1,0.5164663153543628,0.4637293309138979,recal
Colombia,COL.24.5_2,24.0,2021-03-28,,0,0.5757732481301385,0.5222170167895548,recal
Colombia,COL.24.5_2,24.0,2021-04-04,,1,0.4628335418595189,0.4192932532240582,recal
Colombia,COL.24.5_2,24.0,2021-04-11,,0,0.4903852418433071,0.461114984169802,recal
Colombia,COL.24.5_2,24.0,2021-04-18,,0,0.5337273088713259,0.5443264291406221,recal
Colombia,COL.24.5_2,24.0,2021-04-25,,0,0.4805992920388328,0.4880197460117603,recal
Colombia,COL.24.5_2,24.0,2021-05-02,,0,0.5697138708121743,0.5861855170328061,recal
Colombia,COL.24.5_2,24.0,2021-05-09,,0,0.539566329112638,0.5389493295364437,recal
Colombia,COL.24.5_2,24.0,2021-05-23,,0,0.3229727565610149,0.3685101424725112,recal
Colombia,COL.24.5_2,24.0,2021-05-30,,0,0.2914961509437991,0.3118993214068467,recal
Colombia,COL.24.5_2,24.0,2022-07-03,,0,0.308378245023349,0.3242336376358554,recal
Colombia,COL.24.5_2,24.0,2022-08-07,,0,0.381535903200851,0.3774733972294923,recal
Colombia,COL.24.5_2,24.0,2022-11-27,,0,0.3451739989818076,0.351627438349843,recal
Colombia,COL.24.6_2,24.0,2020-06-21,,0,0.567143641710108,0.5391685528781475,recal
Colombia,COL.24.6_2,24.0,2021-12-05,,1,0.5801514439279949,0.5567109602081517,recal
Colombia,COL.24.6_2,24.0,2021-12-19,,0,0.3363035611174572,0.3476824968085896,recal
Colombia,COL.24.6_2,24.0,2021-12-26,,0,0.4222639314996921,0.4139826670404805,recal
Colombia,COL.24.6_2,24.0,2022-03-06,,1,0.5633027348479533,0.4955029182632477,recal
Colombia,COL.24.6_2,24.0,2022-03-20,,1,0.7302037821978604,0.6685732686899872,recal
Colombia,COL.24.6_2,24.0,2022-03-27,,1,0.7565951786569339,0.700199248498704,recal
Colombia,COL.24.6_2,24.0,2022-04-03,,1,0.7792640267742033,0.7463387112135015,recal
Colombia,COL.24.6_2,24.0,2022-04-10,,0,0.7434954505210075,0.7043078768652218,recal
Colombia,COL.24.6_2,24.0,2022-04-17,,1,0.668373376248615,0.6350721762409535,recal
Colombia,COL.24.6_2,24.0,2022-05-01,,1,0.5879692169202283,0.5712801249907229,recal
Colombia,COL.24.6_2,24.0,2022-05-15,,0,0.5812184451764751,0.5689955774005571,recal
Colombia,COL.24.6_2,24.0,2022-06-26,,0,0.3908728584791391,0.4038895168746177,recal
Colombia,COL.24.6_2,24.0,2022-09-25,,0,0.3078877985775597,0.3703595924891908,recal
Colombia,COL.24.6_2,24.0,2022-10-02,,0,0.3424096233553116,0.3961023938760329,recal
Colombia,COL.24.6_2,24.0,2022-10-09,,0,0.3794672021442309,0.4232279368782222,recal
Colombia,COL.24.6_2,24.0,2022-10-16,,0,0.409439361324462,0.4360321411136291,recal
Colombia,COL.24.6_2,24.0,2022-10-23,,0,0.3738316845996703,0.3926701732113079,recal
Colombia,COL.24.6_2,24.0,2022-10-30,,0,0.4454948910415909,0.4247272190679156,recal
Colombia,COL.24.6_2,24.0,2022-11-06,,0,0.4030805841311189,0.3928784823427086,recal
Colombia,COL.24.6_2,24.0,2022-11-13,,0,0.4348917048241764,0.435431126937426,recal
Colombia,COL.24.8_2,24.0,2020-11-29,,1,0.6515076205035693,0.6064745491016897,recal
Colombia,COL.24.8_2,24.0,2020-12-06,,1,0.6024682969905821,0.551909122134709,recal
Colombia,COL.24.8_2,24.0,2021-01-03,,0,0.6096615917389469,0.5043272956380714,recal
Colombia,COL.24.8_2,24.0,2021-01-17,,0,0.4828391550242411,0.4575913708622754,recal
Colombia,COL.24.8_2,24.0,2021-01-24,,0,0.4851851839380942,0.4555896544921699,recal
Colombia,COL.24.8_2,24.0,2021-01-31,,0,0.5508941720409073,0.4772001973059446,recal
Colombia,COL.24.8_2,24.0,2021-02-07,,1,0.4151194538370585,0.3950270113496663,recal
Colombia,COL.24.8_2,24.0,2021-02-14,,0,0.4503181437160037,0.4300131739560824,recal
Colombia,COL.24.8_2,24.0,2021-02-21,,0,0.3796931559590609,0.3530820390007671,recal
Colombia,COL.24.8_2,24.0,2021-03-07,,1,0.6259156188696066,0.5350863462579973,recal
Colombia,COL.24.8_2,24.0,2022-01-02,,0,0.3349037568584703,0.3381872869348026,recal
Colombia,COL.24.8_2,24.0,2022-06-19,,0,0.4904020728368187,0.4942606393412091,recal
Colombia,COL.24.8_2,24.0,2022-11-13,,1,0.351230994647964,0.3410993295581042,recal
Colombia,COL.24.9_2,24.0,2020-01-05,,1,0.4565196869765575,0.5209370888928034,recal
Colombia,COL.24.9_2,24.0,2020-01-19,,0,0.4907640149605742,0.5810548081882869,recal
Colombia,COL.24.9_2,24.0,2020-01-26,,0,0.3805984504113358,0.4473101904875815,recal
Colombia,COL.24.9_2,24.0,2020-02-02,,1,0.6289504610304614,0.6721509315589861,recal
Colombia,COL.24.9_2,24.0,2020-02-09,,0,0.62582513144411,0.7077664743226989,recal
Colombia,COL.24.9_2,24.0,2020-02-16,,0,0.5704579261280355,0.6479600119538698,recal
Colombia,COL.24.9_2,24.0,2020-02-23,,1,0.5881116622325631,0.6398103088490389,recal
Colombia,COL.24.9_2,24.0,2020-03-01,,0,0.5601828444290322,0.5887744411519296,recal
Colombia,COL.24.9_2,24.0,2020-03-08,,1,0.463204390348488,0.5213059064131331,recal
Colombia,COL.24.9_2,24.0,2020-03-15,,1,0.4466266787399222,0.5206237581420954,recal
Colombia,COL.24.9_2,24.0,2020-03-22,,0,0.5171090323822503,0.5831103484910246,recal
Colombia,COL.24.9_2,24.0,2020-03-29,,1,0.5052739454957559,0.562846058096451,recal
Colombia,COL.24.9_2,24.0,2020-04-05,,0,0.6020074412296972,0.6492578913591496,recal
Colombia,COL.24.9_2,24.0,2020-04-12,,1,0.5977017467651978,0.6530835225864341,recal
Colombia,COL.24.9_2,24.0,2020-04-26,,0,0.4860797388422544,0.5799194676153703,recal
Colombia,COL.24.9_2,24.0,2020-05-03,,0,0.4539608830976465,0.5414734714508758,recal
Colombia,COL.24.9_2,24.0,2020-05-10,,0,0.5321343845777906,0.6021864237149477,recal
Colombia,COL.24.9_2,24.0,2020-06-21,,0,0.3551993322366159,0.4256384562049001,recal
Colombia,COL.24.9_2,24.0,2020-06-28,,0,0.3581101771338417,0.4147711382140119,recal
Colombia,COL.24.9_2,24.0,2021-02-07,,0,0.4597280106177051,0.5157807499182019,recal
Colombia,COL.24.9_2,24.0,2021-02-14,,0,0.5474491627458181,0.5975175810981239,recal
Colombia,COL.24.9_2,24.0,2021-02-21,,1,0.5656687159921521,0.6091675590661485,recal
Colombia,COL.24.9_2,24.0,2021-02-28,,1,0.5558559968576904,0.6098292724751981,recal
Colombia,COL.24.9_2,24.0,2021-03-07,,0,0.5516618384143607,0.5804128863022154,recal
Colombia,COL.24.9_2,24.0,2021-03-14,,1,0.4662539232907135,0.4997354492188349,recal
Colombia,COL.24.9_2,24.0,2021-03-21,,0,0.5602511093170526,0.5844785330440581,recal
Colombia,COL.24.9_2,24.0,2021-03-28,,0,0.6132613397380546,0.646379893977271,recal
Colombia,COL.24.9_2,24.0,2021-04-04,,0,0.467241218550932,0.5256263056537587,recal
Colombia,COL.24.9_2,24.0,2021-04-11,,0,0.6150730510281526,0.679992992847345,recal
Colombia,COL.24.9_2,24.0,2021-04-18,,0,0.3977405191298166,0.4980338888853042,recal
Colombia,COL.24.9_2,24.0,2021-04-25,,0,0.3749586578814688,0.4718869434812688,recal
Colombia,COL.24.9_2,24.0,2021-05-02,,0,0.4491344262070165,0.5642838542542385,recal
Colombia,COL.24.9_2,24.0,2021-05-09,,0,0.3908039915450149,0.4959340649885965,recal
Colombia,COL.24.9_2,24.0,2021-05-16,,0,0.415692651158515,0.5437951508747364,recal
Colombia,COL.24.9_2,24.0,2021-05-23,,0,0.326406643747181,0.4571348341540602,recal
Colombia,COL.24.9_2,24.0,2021-05-30,,0,0.2449472937460362,0.3510024159553079,recal
Colombia,COL.24.9_2,24.0,2021-06-06,,0,0.326489276957049,0.4395782781526687,recal
Colombia,COL.24.9_2,24.0,2021-06-20,,0,0.4715275590569856,0.5658641843058926,recal
Colombia,COL.24.9_2,24.0,2021-07-04,,0,0.3191781016958027,0.4117872355785528,recal
Colombia,COL.24.9_2,24.0,2021-08-29,,0,0.2446850193517619,0.3697647311165641,recal
Colombia,COL.24.9_2,24.0,2022-03-13,,0,0.5390024495555968,0.5898263790655598,recal
Colombia,COL.24.9_2,24.0,2022-03-27,,0,0.3743085456186397,0.4350877381451998,recal
Colombia,COL.24.9_2,24.0,2022-04-10,,0,0.3809245743965928,0.4750651695909777,recal
Colombia,COL.24.9_2,24.0,2022-05-22,,0,0.3667616931496533,0.4683779079686896,recal
Colombia,COL.25.11_2,25.0,2020-02-09,,0,0.2454266166948377,0.2801384204853088,recal
Colombia,COL.25.11_2,25.0,2021-12-05,,0,0.2404398458418843,0.2642609150795566,recal
Colombia,COL.25.1_2,25.0,2020-01-05,,0,0.4688297222443906,0.4762898691885588,recal
Colombia,COL.25.1_2,25.0,2020-01-12,,0,0.362175257812207,0.4217769333287046,recal
Colombia,COL.25.1_2,25.0,2020-01-19,,0,0.384900532237782,0.4210830751932096,recal
Colombia,COL.25.1_2,25.0,2020-01-26,,0,0.5476716353891415,0.5420976977051638,recal
Colombia,COL.25.1_2,25.0,2020-02-02,,0,0.4810164548468279,0.4813746775684174,recal
Colombia,COL.25.1_2,25.0,2020-02-09,,0,0.4987446824856055,0.5232253587014026,recal
Colombia,COL.25.1_2,25.0,2020-02-16,,0,0.4188742386471264,0.4356335574714056,recal
Colombia,COL.25.1_2,25.0,2020-03-08,,0,0.4143995820926984,0.3963223200025854,recal
Colombia,COL.25.1_2,25.0,2020-03-15,,0,0.3784208055271204,0.4024005888993143,recal
Colombia,COL.25.1_2,25.0,2020-05-03,,0,0.3800959830105844,0.4350460796982745,recal
Colombia,COL.25.1_2,25.0,2020-05-10,,0,0.3641982153513697,0.4109558124921664,recal
Colombia,COL.25.1_2,25.0,2020-05-17,,0,0.4866204541129518,0.5508080389016701,recal
Colombia,COL.25.1_2,25.0,2020-05-24,,0,0.3272367625899258,0.37799130980001,recal
Colombia,COL.25.1_2,25.0,2020-05-31,,0,0.3014826480000879,0.3377714797609608,recal
Colombia,COL.25.1_2,25.0,2020-06-07,,0,0.2126037910634633,0.2541705185585114,recal
Colombia,COL.25.1_2,25.0,2020-06-14,,0,0.1692835519891421,0.2104956426809378,recal
Colombia,COL.25.1_2,25.0,2020-06-28,,0,0.2302333340427431,0.2443329690166615,recal
Colombia,COL.25.1_2,25.0,2020-07-05,,0,0.2356028554196612,0.254005399801439,recal
Colombia,COL.25.1_2,25.0,2020-07-12,,0,0.2196417690672573,0.2362936658904836,recal
Colombia,COL.25.1_2,25.0,2020-08-09,,0,0.3809289222708328,0.4393326521003621,recal
Colombia,COL.25.1_2,25.0,2020-08-23,,0,0.3047539889180865,0.3301704872336475,recal
Colombia,COL.25.1_2,25.0,2020-08-30,,0,0.26700814187121,0.3014633935280699,recal
Colombia,COL.25.1_2,25.0,2020-09-06,,0,0.2596207023594945,0.287062020853734,recal
Colombia,COL.25.1_2,25.0,2020-09-13,,0,0.2624450898468278,0.2998546514325641,recal
Colombia,COL.25.1_2,25.0,2020-09-20,,0,0.2306524091320244,0.2686909150182741,recal
Colombia,COL.25.1_2,25.0,2020-09-27,,0,0.1925810800446749,0.2379839673540917,recal
Colombia,COL.25.1_2,25.0,2020-10-04,,0,0.2136040417118759,0.2830076741901928,recal
Colombia,COL.25.1_2,25.0,2020-10-11,,0,0.2174434309512578,0.2996533790411255,recal
Colombia,COL.25.1_2,25.0,2020-10-18,,0,0.1928258628406831,0.261818997509604,recal
Colombia,COL.25.1_2,25.0,2020-10-25,,0,0.2931644142843756,0.3537161937203731,recal
Colombia,COL.25.1_2,25.0,2020-11-01,,0,0.3388176922514944,0.3936030750198011,recal
Colombia,COL.25.1_2,25.0,2020-11-08,,0,0.3217677346147683,0.3540606593591327,recal
Colombia,COL.25.1_2,25.0,2020-11-15,,0,0.3414571126881123,0.3560036450972023,recal
Colombia,COL.25.1_2,25.0,2020-12-13,,0,0.2979195525831877,0.3077449417973844,recal
Colombia,COL.25.3_2,25.0,2020-02-02,,0,0.2467415717416733,0.2682178498006916,recal
Colombia,COL.25.4_2,25.0,2020-05-31,,0,0.2058967896763342,0.2398150242210277,recal
Colombia,COL.25.8_2,25.0,2020-01-05,,1,0.5386433364546196,0.5198273452478788,recal
Colombia,COL.25.8_2,25.0,2020-01-12,,0,0.3852779884179973,0.4119858401223581,recal
Colombia,COL.25.8_2,25.0,2020-01-19,,0,0.425107498686415,0.4333154406526104,recal
Colombia,COL.25.8_2,25.0,2020-01-26,,1,0.343732949737349,0.3260560608981655,recal
Colombia,COL.25.8_2,25.0,2020-02-02,,1,0.4759842116941079,0.4561393791526246,recal
Colombia,COL.25.8_2,25.0,2020-02-09,,1,0.4462666966602029,0.4581572297714342,recal
Colombia,COL.25.8_2,25.0,2020-02-16,,0,0.4649744446006277,0.4626753028437231,recal
Colombia,COL.25.8_2,25.0,2020-02-23,,0,0.6223484214376207,0.5876156664913609,recal
Colombia,COL.25.8_2,25.0,2020-03-01,,0,0.6472504090214287,0.5863694997345703,recal
Colombia,COL.25.8_2,25.0,2020-03-08,,0,0.6500174534598105,0.5994450503877993,recal
Colombia,COL.25.8_2,25.0,2020-03-15,,0,0.5763284480055166,0.5561884627386355,recal
Colombia,COL.25.8_2,25.0,2020-03-22,,0,0.4850780037356097,0.4910738022011687,recal
Colombia,COL.25.8_2,25.0,2020-03-29,,0,0.3412484948456713,0.3646466881489722,recal
Colombia,COL.25.8_2,25.0,2020-04-05,,0,0.3074723936670814,0.3396975538105227,recal
Colombia,COL.25.8_2,25.0,2020-04-12,,0,0.3885186041227945,0.4013370928760888,recal
Colombia,COL.25.8_2,25.0,2020-04-19,,0,0.3493153335650443,0.3672979834489759,recal
Colombia,COL.25.8_2,25.0,2020-04-26,,0,0.3554020380752548,0.3885098706643526,recal
Colombia,COL.25.8_2,25.0,2020-05-03,,0,0.4294910060634883,0.4706118287344612,recal
Colombia,COL.25.8_2,25.0,2020-05-10,,0,0.4207997734542446,0.4451521309904932,recal
Colombia,COL.25.8_2,25.0,2020-05-17,,0,0.4362451468124848,0.477037413278691,recal
Colombia,COL.25.8_2,25.0,2020-05-24,,0,0.3645415014531571,0.3878855018972365,recal
Colombia,COL.25.8_2,25.0,2020-05-31,,0,0.3549687006267418,0.3731875226671836,recal
Colombia,COL.25.8_2,25.0,2020-06-07,,0,0.3736890016353592,0.3945712993937473,recal
Colombia,COL.25.8_2,25.0,2020-06-14,,0,0.4192197364505728,0.4463020424638417,recal
Colombia,COL.25.8_2,25.0,2020-06-21,,0,0.4319400482520754,0.4438675535038239,recal
Colombia,COL.25.8_2,25.0,2020-06-28,,0,0.4599258330012336,0.4365631421389301,recal
Colombia,COL.25.8_2,25.0,2020-07-05,,1,0.4111360999102872,0.3933165262166783,recal
Colombia,COL.25.8_2,25.0,2020-07-12,,0,0.4007919070489246,0.3782741684438087,recal
Colombia,COL.25.8_2,25.0,2020-07-19,,0,0.3025369921122984,0.304891871100421,recal
Colombia,COL.25.8_2,25.0,2020-07-26,,0,0.1830762917884355,0.2080839257280308,recal
Colombia,COL.25.8_2,25.0,2020-08-02,,0,0.3184826095516457,0.3715222776744826,recal
Colombia,COL.25.8_2,25.0,2020-08-09,,0,0.1997729121908693,0.2448912236185926,recal
Colombia,COL.25.8_2,25.0,2020-08-16,,0,0.3328966007145497,0.3496971934624892,recal
Colombia,COL.25.8_2,25.0,2020-08-23,,0,0.3841178600410061,0.3984625164109802,recal
Colombia,COL.25.8_2,25.0,2020-08-30,,1,0.3322694011038484,0.3508002177742977,recal
Colombia,COL.25.8_2,25.0,2020-09-06,,0,0.4860855538681402,0.4897363233705546,recal
Colombia,COL.25.8_2,25.0,2020-09-13,,0,0.3856299654642393,0.3961760094296035,recal
Colombia,COL.25.8_2,25.0,2020-09-20,,0,0.3032342225359249,0.3140174108824038,recal
Colombia,COL.25.8_2,25.0,2020-09-27,,0,0.38152742831663,0.4026303090149262,recal
Colombia,COL.25.8_2,25.0,2020-10-04,,0,0.263614980018008,0.3094055142935102,recal
Colombia,COL.25.8_2,25.0,2020-10-11,,0,0.2427306407026996,0.2994110560025296,recal
Colombia,COL.25.8_2,25.0,2020-10-18,,0,0.2915857531520035,0.349451449603505,recal
Colombia,COL.25.8_2,25.0,2020-10-25,,0,0.2752238235411613,0.3084279866246033,recal
Colombia,COL.25.8_2,25.0,2020-11-01,,0,0.2520854051602636,0.2869276607764585,recal
Colombia,COL.25.8_2,25.0,2020-11-08,,0,0.2326665983154023,0.2527981008706962,recal
Colombia,COL.25.8_2,25.0,2020-11-15,,0,0.306480225725927,0.3072861807758407,recal
Colombia,COL.25.8_2,25.0,2020-11-22,,0,0.390803215197725,0.3793542720437785,recal
Colombia,COL.25.8_2,25.0,2020-12-13,,0,0.297317881260282,0.2903039320553245,recal
Colombia,COL.25.8_2,25.0,2020-12-20,,0,0.2561523814978463,0.2378962586717353,recal
Colombia,COL.25.9_2,25.0,2020-01-05,,0,0.3655540692101796,0.3732442081289586,recal
Colombia,COL.25.9_2,25.0,2020-01-19,,0,0.3661146734956596,0.3872799025444304,recal
Colombia,COL.25.9_2,25.0,2020-01-26,,0,0.3402407864143761,0.3334706197205623,recal
Colombia,COL.25.9_2,25.0,2020-02-09,,0,0.3192886183278289,0.3476781971121581,recal
Colombia,COL.25.9_2,25.0,2020-08-16,,0,0.2413968440675549,0.2585708991020847,recal
Colombia,COL.26.10_2,26.0,2020-01-05,,0,0.5022571175029822,0.534184868671304,recal
Colombia,COL.26.10_2,26.0,2020-01-12,,0,0.3831442192689862,0.4558452106495201,recal
Colombia,COL.26.10_2,26.0,2020-01-19,,1,0.3815547198233132,0.4335627733946234,recal
Colombia,COL.26.10_2,26.0,2020-01-26,,0,0.504239399556702,0.5223337877849906,recal
Colombia,COL.26.10_2,26.0,2020-02-02,,0,0.3776713503009601,0.420700734810036,recal
Colombia,COL.26.10_2,26.0,2020-02-09,,0,0.4878508572051573,0.5551624986187809,recal
Colombia,COL.26.10_2,26.0,2020-02-16,,0,0.618120552572314,0.6609763157765702,recal
Colombia,COL.26.10_2,26.0,2020-02-23,,0,0.6424129215253747,0.6534116041667363,recal
Colombia,COL.26.10_2,26.0,2020-03-01,,1,0.6158734054370143,0.6161532405118278,recal
Colombia,COL.26.10_2,26.0,2020-03-08,,0,0.6053624695563085,0.6153601785233657,recal
Colombia,COL.26.10_2,26.0,2020-03-15,,0,0.460192396315533,0.493641073702775,recal
Colombia,COL.26.10_2,26.0,2020-03-22,,0,0.5613678889379532,0.5957318659472621,recal
Colombia,COL.26.10_2,26.0,2020-03-29,,0,0.6987968923361628,0.7320242461899925,recal
Colombia,COL.26.10_2,26.0,2020-04-05,,0,0.5269727695964311,0.5648331341956297,recal
Colombia,COL.26.10_2,26.0,2020-04-12,,0,0.5799084765810059,0.6196141709030851,recal
Colombia,COL.26.10_2,26.0,2020-04-19,,0,0.5323901424762403,0.5692245005846474,recal
Colombia,COL.26.10_2,26.0,2020-04-26,,0,0.4430104673542729,0.4963331325098781,recal
Colombia,COL.26.10_2,26.0,2020-05-03,,0,0.4296617611267318,0.495217361021696,recal
Colombia,COL.26.10_2,26.0,2020-05-10,,0,0.5503872736493035,0.6064370252976689,recal
Colombia,COL.26.10_2,26.0,2020-05-17,,0,0.58819696276429,0.6433071182531733,recal
Colombia,COL.26.10_2,26.0,2020-05-24,,0,0.5001294312710376,0.5480876185130994,recal
Colombia,COL.26.10_2,26.0,2020-05-31,,0,0.5936398835655812,0.6327002351988612,recal
Colombia,COL.26.10_2,26.0,2020-06-07,,0,0.4599609120363035,0.5125141046978855,recal
Colombia,COL.26.10_2,26.0,2020-06-14,,0,0.4358023341180422,0.4887764298701919,recal
Colombia,COL.26.10_2,26.0,2020-06-21,,0,0.4965147731148409,0.5409144724319288,recal
Colombia,COL.26.10_2,26.0,2020-06-28,,0,0.432243228488894,0.4567313327829033,recal
Colombia,COL.26.10_2,26.0,2020-07-05,,0,0.4908835129145139,0.5095023213672547,recal
Colombia,COL.26.10_2,26.0,2020-07-12,,0,0.2823579341638416,0.3103369379211708,recal
Colombia,COL.26.10_2,26.0,2020-07-19,,0,0.3775845028634113,0.4201383623489883,recal
Colombia,COL.26.10_2,26.0,2020-07-26,,0,0.3983811440155119,0.448119684602641,recal
Colombia,COL.26.10_2,26.0,2020-08-02,,0,0.2343948380635229,0.2792714436096339,recal
Colombia,COL.26.10_2,26.0,2020-08-09,,0,0.3748590160745372,0.443814684197248,recal
Colombia,COL.26.10_2,26.0,2020-08-16,,0,0.3266381562085866,0.3821658746729459,recal
Colombia,COL.26.10_2,26.0,2020-08-23,,0,0.3237047997687164,0.3699583371590612,recal
Colombia,COL.26.10_2,26.0,2020-08-30,,0,0.3682471015950793,0.4312329406917964,recal
Colombia,COL.26.10_2,26.0,2020-09-06,,0,0.3268962026633042,0.3834776544222901,recal
Colombia,COL.26.10_2,26.0,2020-09-13,,0,0.268577954366696,0.3307213914551484,recal
Colombia,COL.26.10_2,26.0,2020-09-20,,0,0.2205539766450045,0.2834357780347016,recal
Colombia,COL.26.10_2,26.0,2020-09-27,,0,0.2953623940979767,0.3731668012353546,recal
Colombia,COL.26.10_2,26.0,2020-10-04,,0,0.2894169653265645,0.3778515142978485,recal
Colombia,COL.26.10_2,26.0,2020-10-11,,0,0.3881224401965578,0.4842853369761576,recal
Colombia,COL.26.10_2,26.0,2020-10-18,,0,0.3351025109137867,0.4334620025661272,recal
Colombia,COL.26.10_2,26.0,2020-10-25,,0,0.2577815675499938,0.3427402569786607,recal
Colombia,COL.26.10_2,26.0,2020-11-01,,0,0.354945193826597,0.4416061350343213,recal
Colombia,COL.26.10_2,26.0,2020-11-08,,0,0.3969696039604021,0.460506533891484,recal
Colombia,COL.26.10_2,26.0,2020-11-15,,0,0.4828432599802726,0.5279121331749846,recal
Colombia,COL.26.10_2,26.0,2020-11-22,,0,0.4612992225880473,0.5020446995786185,recal
Colombia,COL.26.10_2,26.0,2020-11-29,,0,0.3330141168163805,0.3697963068594863,recal
Colombia,COL.26.10_2,26.0,2020-12-06,,0,0.303195521536142,0.3363830975754824,recal
Colombia,COL.26.10_2,26.0,2020-12-13,,0,0.2503873867156512,0.2754251736222691,recal
Colombia,COL.26.10_2,26.0,2020-12-20,,0,0.2990362992344114,0.3162699881882327,recal
Colombia,COL.26.10_2,26.0,2020-12-27,,0,0.3009325561830181,0.3109656928536098,recal
Colombia,COL.26.10_2,26.0,2021-01-03,,0,0.287593671071285,0.3001454987405734,recal
Colombia,COL.26.10_2,26.0,2021-01-17,,0,0.39586144037129,0.4208603198598728,recal
Colombia,COL.26.10_2,26.0,2021-01-24,,0,0.5228202272825014,0.5633625584171762,recal
Colombia,COL.26.10_2,26.0,2021-01-31,,0,0.5145432236816198,0.56390723646256,recal
Colombia,COL.26.10_2,26.0,2021-08-01,,0,0.2136849858034538,0.2896684335480359,recal
Colombia,COL.26.10_2,26.0,2021-08-08,,0,0.2434847388395382,0.3260846472235816,recal
Colombia,COL.26.10_2,26.0,2021-08-22,,0,0.2149016980107053,0.2538019919312705,recal
Colombia,COL.26.10_2,26.0,2021-09-05,,0,0.2472955233290784,0.2983519236677889,recal
Colombia,COL.26.3_2,26.0,2020-01-05,,0,0.3390861736041732,0.365953047925062,recal
Colombia,COL.26.4_2,26.0,2020-01-05,,0,0.440351307419051,0.4644786888601852,recal
Colombia,COL.26.4_2,26.0,2020-01-12,,0,0.2737211486823581,0.3315072443620611,recal
Colombia,COL.26.4_2,26.0,2020-01-19,,0,0.3360976648586458,0.3961044744537091,recal
Colombia,COL.26.4_2,26.0,2020-01-26,,0,0.306432137611122,0.3290125830197859,recal
Colombia,COL.26.4_2,26.0,2020-02-02,,0,0.4163601633057542,0.4538113415518565,recal
Colombia,COL.26.4_2,26.0,2020-02-09,,0,0.4403822000359754,0.5083230942962774,recal
Colombia,COL.26.4_2,26.0,2020-02-23,,0,0.441799930318194,0.4736464083095305,recal
Colombia,COL.26.4_2,26.0,2020-03-01,,0,0.4811812198200173,0.486150568941306,recal
Colombia,COL.26.4_2,26.0,2020-03-08,,0,0.5106208060955401,0.5300187598260401,recal
Colombia,COL.26.4_2,26.0,2020-04-05,,0,0.2804881055859152,0.3206653058147809,recal
