free,frozen
0.0067402383944973054,0.009419759395588478
0.006514694131226129,0.0054270620616176934
0.0016427957740494659,0.0016711198391192728
0.014927071480293763,0.014544326057722157
0.003246549981665514,0.003684789510871034
0.006664525453669551,0.005781275092339805
0.012207055965175712,0.011287519613963432
0.004713348611510654,0.0051401478952300406
0.010967780644387137,0.011447771044579114
0.0051957871995678695,0.004158790170132348
0.008834980533093728,0.008235998802036543
0.003087728597932632,0.0047177312483434874
0.00773445564996425,0.007385055189390949
0.009579713975809173,0.008732032339510143
0.006244979399341849,0.0048716021870384985
0.004051236222817944,0.004638495255117253
0.005695169062885835,0.006212911704966406
0.018012381141985,0.017822777129964024
0.015287769784172622,0.016079993148338495
0.0053434417245159516,0.006062751187431464
0.011205382257379326,0.008208860977485882
0.011367228199154755,0.01260814085529316
0.005085823267641482,0.00597130142584687
0.014671472838803518,0.013754505786378296
0.003573077684205922,0.0015281778403219148
0.018770764119601324,0.01917965755175055
0.006307158625039416,0.006450503139244834
0.009600538977626832,0.010030972499040863
0.0062562117487053315,0.005147251137730818
0.004381730412179735,0.005707920004243805
0.006682000570824159,0.0073199805248224115
0.0029540626659585456,0.0019361833952912244
0.006568028174715634,0.0056167267133546694
0.002178671626912737,0.00017470480027129143
0.010398160727348699,0.011558156547183562
0.018236856080722286,0.01831120552310142
0.002064526575719594,0.0010659973822343127
0.017236225963933455,0.018517200643333953
0.02257650218122767,0.024253553118996296
0.006880059337314753,0.006163919331943685
0.0028057049333645168,0.0031032796990243527
0.015968168099171814,0.015331112341127662
0.013339697225587727,0.01505305283254399
0.005106853154391328,0.007006764222383943
0.012093880321986217,0.012927941033847368
0.015480978546746405,0.01629832242192747
0.00928456194646557,0.0095589284342453
0.01036573210914507,0.00918141203785136
0.008455862056274271,0.006808855192212138
0.005884332963484756,0.005697330856594296
0.007791424262012514,0.009092867916397351
0.0068120290464137034,0.007046589587466678
0.007493646690849065,0.007667412411216545
0.005832149177483897,0.00715724136728596
0.010495004194950808,0.009686522767142103
0.009287502366577577,0.009245429875675809
0.010121821747971133,0.011084519460889258
0.007310529845741154,0.006623071763916827
0.009293680297397744,0.009324318803872744
0.004098586884521971,0.005450982556855749
0.0206771115862025,0.020464384100747746
0.009213965361185406,0.008827507652879651
0.012097001069037328,0.011975093306326096
0.010843694967714423,0.011750893857729872
0.00829831219123972,0.008521541641998198
0.008877847938399408,0.007660484174271065
0.00883751246070083,0.0076585384556398794
0.005972086270800592,0.0056751317048491234
0.0035961077422084486,0.00407961802687512
0.009727145330145903,0.00932413742569535
0.015012007661568738,0.016217635219881177
0.012519089726427762,0.013122419351797698
0.014760486286682195,0.01378424157467445
0.013217917847745092,0.013400794497444829
0.008915761426521812,0.008626954107585377
0.00924080972595226,0.00948145581256557
0.005711472181191557,0.004994021242174879
0.008350059434495377,0.006586511292554109
0.013152385764816282,0.011896340142929285
0.016947178382155953,0.017354842466950043
0.01049887178048245,0.008195667169396598
0.005214709483002178,0.005391279781523678
0.00887688802632694,0.008589992405704128
0.006032335769403513,0.007144898542440686
0.01656805666070546,0.017198320347275337
0.011357813834329628,0.01193119433939241
0.010789500985579487,0.01145643442562208
0.015059046443994,0.016425046267735915
0.016443247892011154,0.015807579411819678
0.007544141252006448,0.008924558587479925
0.0017522955071142543,0.003664800889164793
